DATETIME,MEASURE:Units,MEASURE:Royalty Price,MEASURE:Customer Price,Vendor Identifier,Artist / Show,Title,Label/Studio/Network,Product Type Identifier,Order Id,Postal Code,Customer Identifier,Sale/Return,Customer Currency,Country Code,Royalty Currency,Asset/Content Flavor
9/26/13,1,2.79,3.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,9.60008E+13,24340-250,5923579904,S,USD,BR,USD,SD
9/27/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.10027E+13,1391793,6682712919,S,USD,CL,USD,HD
9/29/13,1,2.09,2.99,0150_20121218_MOBZ_BOCA,"Paulo Cﾌｩsar Perﾌｩio,Milhem Cortaz,Leandra Leal,Hermila Guedes,Daniel de Oliveira",Boca,Kinoscﾌ_pio,D,6.30022E+13,05048-000,5700923799,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0003_20120403_MOBZ_MEDIANERAS,"Rafael Ferro,Pilar Lopez de Ayala,Javier Drolas,Ines Efron",Medianeras,Rizoma,D,9.50011E+13,60175-070,6431332019,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,9.00014E+13,14094-030,3295215689,S,USD,BR,USD,HD
9/27/13,1,14,19.99,0210_20130718_SOFA_UMAGARRAFANOMARDEGAZA,"Mahmud Shalaby,Hiam Abbass,Agathe Bonitzer",Uma Garrafa no Mar de Gaza,TS Productions,M,6.30022E+13,22245-040,2095520329,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0027_20120510_MOBZ_ASEVIDENCIASDEUMCRIME,"Samuel L. Jackson,Eva Mendes,Ed Harris",Cleaner,Millennium Films,D,6.50018E+13,52060-160,5861826644,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0165_20130110_MOBZ_PARISMANHATTAN,"Woody Allen,Patrick Bruel,Marine Delterme,Louis-Do De Lencquesaing,Alice Taglioni",Paris-Manhattan,Vendﾌｫme Production,D,7.00012E+13,87013-040,6083280369,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,3.10021E+13,0,7107800869,S,USD,CO,USD,HD
9/29/13,1,2.79,3.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,8.30018E+13,70762 540,6743892024,S,USD,BR,USD,SD
9/28/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.80009E+13,64967,8316129169,S,MXN,MX,MXN,HD
9/28/13,1,140,199,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,M,8.90014E+13,3700,8007410334,S,MXN,MX,MXN,HD
9/29/13,1,1.39,1.99,0040_20120630_MOBZ_GAROTODEBICICLETA,"Thomas Doret,Jﾌｩrﾌｩmie Renier,Cﾌｩcile De France",O Garoto da Bicicleta,Les Films du Fleuve,D,8.30018E+13,05447-170,2068086829,S,USD,BR,USD,SD
9/26/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.10007E+13,11580,9931076474,S,MXN,MX,MXN,HD
9/28/13,1,2.09,2.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,8.6002E+13,90620-110,7285204504,S,USD,BR,USD,HD
9/28/13,1,7,9.99,0006_20120426_MOBZ_VIPS,"Ricardo Macchi,Maria Paula,Marcelo Nascimento da Rocha,Ed Sﾌﾁ,Amaury Jr",Vip's - Histﾌ_rias Reais de um Mentiroso,Mariana Caltabiano Criaﾌ､ﾌｵes,M,2.90023E+13,34710-290,6812281974,S,USD,BR,USD,HD
9/29/13,1,5,7.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,M,8.50019E+13,06807-140,3000211914,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,2.80025E+13,05005-001,6799079039,S,USD,BR,USD,HD
9/27/13,1,2.09,2.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.30009E+13,29060-040,8038250124,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,8.6002E+13,22743-790,2244975324,S,USD,BR,USD,HD
9/26/13,1,1.4,1.99,0140_20121024_MOBZ_LIMAO,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Meu limﾌ｣o,Bromelia filminhos,M,2.20028E+13,81530-490,2840220914,S,USD,BR,USD,SD
9/23/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.20028E+13,77527,6892778419,S,MXN,MX,MXN,HD
9/26/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,3.90025E+13,01240-010,6825880179,S,USD,BR,USD,HD
9/26/13,1,2.79,3.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,1.10001E+14,04537-070,6503010784,S,USD,BR,USD,SD
9/29/13,1,1.4,1.99,0130_20121024_MOBZ_ARANHA,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Dona Aranha,Bromelia filminhos,M,2.80025E+13,13024-430,5068604094,S,USD,BR,USD,SD
9/28/13,1,2.09,2.99,0027_20120510_MOBZ_ASEVIDENCIASDEUMCRIME,"Samuel L. Jackson,Eva Mendes,Ed Harris",Cleaner,Millennium Films,D,3.10021E+13,30315 000,5379503299,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,2.90023E+13,60160-110,2787294584,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,2.30024E+13,22441-000,5514909644,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.70006E+13,763 0000,5186118814,S,USD,CL,USD,HD
9/27/13,1,3.49,4.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,D,8.40022E+13,05642-010,2804011094,S,USD,BR,USD,HD
9/23/13,1,2.79,3.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,6.60022E+13,22630-011,6690684814,S,USD,BR,USD,SD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.60023E+13,11001,5271095404,S,USD,CO,USD,HD
9/29/13,1,3.49,4.99,0210_20130718_SOFA_UMAGARRAFANOMARDEGAZA,"Mahmud Shalaby,Hiam Abbass,Agathe Bonitzer",Uma Garrafa no Mar de Gaza,TS Productions,D,6.60023E+13,85807-320,5195791049,S,USD,BR,USD,HD
9/28/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.60008E+13,12345,8127105239,S,MXN,MX,MXN,HD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.60023E+13,7550059,5155077579,S,USD,CL,USD,HD
9/26/13,1,2.79,3.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,2.80024E+13,22251-090,2030344634,S,USD,BR,USD,SD
9/28/13,1,2.09,2.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,6.20028E+13,90430-091,5362182644,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.20028E+13,66055-190,943916159,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,D,2.60025E+13,04039-001,6885462889,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,6.40025E+13,34000-000,1448905184,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,9.50011E+13,17018-550,8476404529,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.50011E+13,124 0000,2908718904,S,USD,CL,USD,HD
9/24/13,1,2.79,3.99,0177_20130110_MOBZ_MEUPEDELARANJALIMA,"Tino Gomes,Tadeu Silva Timote,Ricardo Bravo,Pedro Valle,Manoel Leﾌ｣es,Leﾌｫnidas Josﾌｩ,Kathia Calil,Julia de Victa,Joﾌ｣o Guilherme ﾌ」ila,Josﾌｩ De Abreu,Inﾌｻs Peixoto,Fernanda Vianna,Eduardo Moreira,Eduardo Dascar,Adim Martins Monteiro Neto",Meu Pﾌｩ de Laranja Lima,Pﾌﾁssaro Films,D,9.90009E+13,30150-320,2076219104,S,USD,BR,USD,SD
9/25/13,1,2.79,3.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,8.6002E+13,14805-290,6935577744,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,6.80012E+13,$,9632518814,S,USD,BR,USD,HD
9/27/13,1,2.09,2.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,D,8.80013E+13,70675-622,5522813269,S,USD,BR,USD,HD
9/25/13,1,1.4,1.99,0132_20121024_MOBZ_RODARODA,"Vera Fuzaro,Isabela G. Carvalho","Galinha Pintadinha 3 Roda, Roda, Roda",Bromelia filminhos,M,9.10007E+13,90630-090,8625217574,S,USD,BR,USD,SD
9/28/13,1,2.09,2.99,0100_20120910_MOBZ_ACASADEALICE,"Zﾌｩcarlos Machado,Vinicius Zinn,Ricardo Vilaﾌ､a,Renata Zhaneta,Felipe Massuia,Carla Ribas,Berta Zemel",A Casa de Alice,Superfilmes,D,9.9001E+13,22730-290,2756991869,S,USD,BR,USD,HD
9/28/13,1,2.79,3.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,6.30022E+13,22743-040,5588471824,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.90023E+13,1,2018457499,S,USD,CO,USD,HD
9/23/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.10027E+13,0,6511004054,S,USD,CO,USD,HD
9/28/13,1,2.79,3.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,8.40022E+13,06542-089,6729823879,S,USD,BR,USD,SD
9/28/13,1,3.49,4.99,0210_20130718_SOFA_UMAGARRAFANOMARDEGAZA,"Mahmud Shalaby,Hiam Abbass,Agathe Bonitzer",Uma Garrafa no Mar de Gaza,TS Productions,D,2.30024E+13,15090-275,5400622824,S,USD,BR,USD,HD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.10008E+13,37110,9947879974,S,MXN,MX,MXN,HD
9/28/13,1,3.49,4.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,8.90014E+13,$,646440294,S,USD,CL,USD,HD
9/29/13,1,5,7.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,M,9.20009E+13,90460-001,9905259224,S,USD,BR,USD,HD
9/24/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,8.30018E+13,51111-080,2186332134,S,USD,BR,USD,HD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.80025E+13,3310,1404003374,S,MXN,MX,MXN,HD
9/26/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,8.50019E+13,51021-420,6958695704,S,USD,BR,USD,HD
9/27/13,1,2.09,2.99,0101_20120913_MOBZ_533FILHOS,"Patrick Huard,Julie Le Breton,Antoine  Bertrand",Meus 533 Filhos,Caramel Films,D,9.50011E+13,05707-001,5886372849,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0229_20132208_SOFA_ERADOSCAMPEOES,"Nelson Piquet,Emerson Fittipaldi,Ayrton Senna",A Era dos Campeﾌｵes,Hangar Filmes,D,6.60023E+13,05442-000,5370165554,S,USD,BR,USD,HD
9/24/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.80007E+13,98608,2193499714,S,MXN,MX,MXN,HD
9/25/13,1,2.09,2.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,D,8.40022E+13,$,7298367644,S,USD,BR,USD,HD
9/27/13,1,2.79,3.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,D,6.60022E+13,05021-010,7177609514,S,USD,BR,USD,SD
9/27/13,1,3.49,4.99,0210_20130718_SOFA_UMAGARRAFANOMARDEGAZA,"Mahmud Shalaby,Hiam Abbass,Agathe Bonitzer",Uma Garrafa no Mar de Gaza,TS Productions,D,6.20028E+13,22471-150,5552366629,S,USD,BR,USD,HD
9/26/13,1,2.99,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.20024E+13,1832,5070543594,S,USD,AR,USD,HD
9/24/13,1,3.49,4.99,0177_20130110_MOBZ_MEUPEDELARANJALIMA,"Tino Gomes,Tadeu Silva Timote,Ricardo Bravo,Pedro Valle,Manoel Leﾌ｣es,Leﾌｫnidas Josﾌｩ,Kathia Calil,Julia de Victa,Joﾌ｣o Guilherme ﾌ」ila,Josﾌｩ De Abreu,Inﾌｻs Peixoto,Fernanda Vianna,Eduardo Moreira,Eduardo Dascar,Adim Martins Monteiro Neto",Meu Pﾌｩ de Laranja Lima,Pﾌﾁssaro Films,D,6.40025E+13,59014-100,885448919,S,USD,BR,USD,HD
9/28/13,1,2.79,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.30018E+13,5622168813,2834825349,S,USD,CL,USD,SD
9/28/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,1.11001E+14,$,7663010069,S,USD,BR,USD,HD
9/29/13,1,28,40,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.00029E+13,77600,5246737014,S,MXN,MX,MXN,SD
9/29/13,1,2.09,2.99,0097_20120827_MOBZ_DORIANGRAY,"Pip Torrens,John Hollingworth,Fiona Shaw,Colin Firth,Cato Sandford,Ben Chaplin,Ben Barnes",O Retrato de Dorian Gray,UK Film Council,D,6.30022E+13,20561-060,5232738344,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,3.70025E+13,22750-012,1481897689,S,USD,BR,USD,HD
9/28/13,1,2.99,4.99,0008_20120426_MOBZ_ASEPARACAO,"Shahab Hosseini,Sarina Farhadi,Sareh Bayat,Peyman Moadi,Leila Hatami",A Separaﾌ､ﾌ｣o,Asghar Farhadi,D,6.30022E+13,1,5217224529,S,USD,CO,USD,HD
9/28/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,3.10021E+13,04514-030,5169274494,S,USD,BR,USD,HD
9/24/13,1,28,40,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.50021E+13,56239,654087289,S,MXN,MX,MXN,SD
9/29/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,6.20028E+13,06519-332,6704541839,S,USD,BR,USD,HD
9/29/13,1,2.39,3.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,1.13001E+14,90450-090,5833975704,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,6.7002E+13,$,3249853779,S,USD,CO,USD,HD
9/29/13,1,2.79,3.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,6.20028E+13,40140-440,6691606259,S,USD,BR,USD,SD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.20028E+13,11001,6624353924,S,USD,CO,USD,HD
9/28/13,1,1.39,1.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,2.20028E+13,12240-540,1416296934,S,USD,BR,USD,SD
9/28/13,1,1.39,1.99,0163_20130110_MOBZ_CESARDEVEMORRER,"Salvatore Striano,Giovanni Arcuri,Cosimo Rega",Cﾌｩsar deve Morrer,Kaos Cinematografica,D,3.80025E+13,15015-820,1480464434,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,8.20021E+13,09751-290,2803790599,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,6.00029E+13,08790-070,1435612544,S,USD,BR,USD,HD
9/26/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.7002E+13,97000,6244657204,S,MXN,MX,MXN,HD
9/27/13,1,2.09,2.99,0003_20120403_MOBZ_MEDIANERAS,"Rafael Ferro,Pilar Lopez de Ayala,Javier Drolas,Ines Efron",Medianeras,Rizoma,D,6.20028E+13,22430-200,6638915854,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0055_20120702_MOBZ_INCENDIOS,"Mﾌｩlissa Dﾌｩsormeaux-Poulin,Maxim Gaudette,Lubna Azabal",Incﾌｻndios,micro_scope,D,6.20028E+13,22471-150,5552366629,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,2.60025E+13,05083-010,5557359859,S,USD,BR,USD,HD
9/26/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,8.80013E+13,29135-000,3156131414,S,USD,BR,USD,HD
9/24/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,9.60008E+13,75903-320,8556634599,S,USD,BR,USD,HD
9/28/13,1,2.39,3.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,8.30018E+13,73255-900,6508170969,S,USD,BR,USD,SD
9/29/13,1,2.09,2.99,0147_20121130_MOBZ_BELEZAADORMECIDA,"Rachael Blake,Ewen Leslie,Emily Browning",Beleza Adormecida,Magic Films,D,8.40023E+13,70753-510,5398996224,S,USD,BR,USD,HD
9/25/13,1,2.79,3.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,3.70025E+13,22271-042,6690807924,S,USD,BR,USD,SD
9/25/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,2.20028E+13,71680-349,5508539309,S,USD,BR,USD,HD
9/24/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.20008E+13,11200,7580474799,S,MXN,MX,MXN,HD
9/28/13,1,2.09,2.99,0027_20120510_MOBZ_ASEVIDENCIASDEUMCRIME,"Samuel L. Jackson,Eva Mendes,Ed Harris",Cleaner,Millennium Films,D,6.40025E+13,05011-001,5157461354,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.60008E+13,80320-000,8989437209,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.00025E+13,0,2093664764,S,USD,CO,USD,HD
